BuildingName,DataYear
CIELO APTS,2021
Verve Apartments,2021
STRATUS APARTMENTS- MIXED USE,2021
THE TOWNE APTS,2021
SEATTLE CENTRAL COLLEGE - DISTRICT OFFICE/THEATRE,2021
SEATTLE CENTRAL COLLEGE - MITCHELL ACTIVITY CENTER/BOOKSTORE,2021
SEATTLE CENTRAL COLLEGE - MAIN BROADWAY/EDISON,2021
ARTHOUSE APARTMENTS,2021
PHYLLIS GUTIERREZ KENNEY PLACE,2021
VIRGINIA MASON - Central Pavilion,2021
STEWART HOUSE CONDOMINIUM,2021
MARKET HOUSE CONDOMINIUM,2021
PUBLIC MARKET SOUTH GARAGE,2021
QFC - Ballard,2021
AVA BALLARD APARTMENTS,2021
FIRST HILL STREET CAR MAINTENANCE,2021
BROADSTONE INFINITY APARTMENTS,2021
CANVAS APARTMENTS,2021
SMILOW RAINIER VISTA BOYS & GIRLS CLUB,2021
UW - UNIVERSITY OF WASHINGTON SEATTLE CAMPUS (Master),2021
UW - AEROSPACE AND ENGINEERING RESEARCH BUILDING,2021
UW - ATMOSPHERIC SCIENCES,2021
UW - CEDAR HALL DORM,2021
UW - CLARK HALL,2021
UW - ELECTRICAL & COMPUTER ENGINEERING BUILDING,2021
UW - FOEGE BUILDING (genome sciences),2021
UW - HEALTH SCIENCES J-WING,2021
UW - HEALTH SCIENCES K-WING,2021
UW - HEALTH SCIENCES RR-WING,2021
UW - HITCHCOCK HALL,2021
UW - LANDER HALL DORM,2021
UW - MERCER HALL DORM,2021
UW - MORE HALL,2021
UW - PHYSICS ASTRONOMY BUILDING,2021
UW - POPLAR HALL DORM,2021
UW - SAVERY HALL,2021
AMAZON PHASE VI - NESSIE AND BIGFOOT,2021
ARNETT HALL DORMITORY,2021
VILLAGE COVE RETIREMENT HOME,2021
EVOLVE APARTMENTS,2021
VALOR APARTMENT,2021
STADIUM PLACE  (THE WAVE & THE NOLO),2021
DIMENSION BY ALTA APTS,2021
BELROY APTS (MODERN),2021
THE FLATS AT INTERBAY APTS,2021
WEST COAST SELF-STORAGE,2021
APERTURE ON FIFTH,2021
NINE & PINE APARTMENTS,2021
REO FLATS APTS,2021
FREEWAY MOTORS UNIVERSITY AUDI,2021
LAVITA APARTMENTS,2021
STUDIO 7 APTS,2021
CHERYL CHOW COURT,2021
12TH AVENUE ARTS,2021
IDENTITY APTS 4106,2021
1515 NW LEARY WAY CUBE SMART,2021
ZEPHYR APTS,2021
COLUMBIA GARDENS AT RAINIER COURT,2021
PREMIERE ON PINE,2021
SEDONA,2021
AMLI MARK 24 APTS,2021
LATITUDE QUEEN ANNE,2021
LIGHTBOX APTS,2021
306 QUEENE ANNE APTS,2021
THE LOCAL 422,2021
CAROLINE W. APTS,2021
VELO  APARTMENTS - FREMONT,2021
525 AT THE ENCLAVE,2021
CHOPHOUSE ROW,2021
LEXICON APTS,2021
WEATHERFORD APTS,2021
WALTON LOFTS,2021
ANGELINE APTS,2021
DEXTER STATION OFFICE,2021
COMPASS ON DEXTER APTS,2021
RADIUS APTS,2021
HILTON GARDEN INN,2021
HILL 7 OFFICE BLDG,2021
APOLLO BLDG (AMAZON),2021
Salmon Bay Marine Center West,2021
HONDA - TOYOTA AUTO DEALERSHIP,2021
ANTHEM ON 12TH,2021
JUNCTION 47,2021
AMAZON BRAZIL,2021
AMLI 528 PONTIUS,2021
ODIN APARTMENTS,2021
1101 WESTLAKE,2021
PACIFIC CENTER CONDOMINIUM,2021
CUE APARTMENTS,2021
400 FAIRVIEW OFFICE BLDG,2021
IDENTITY APTS 4123,2021
KEBERO COURT APTS,2021
CIRRUS,2021
HIRABAYASHI PLACE APTS,2021
STAYBRIDGE SUITES SEATTLE-FREMONT,2021
PIKE MOTORWORKS BLDG 1 + 2 COMBINED,2021
THE MARION WEST,2021
TENNIS CENTER SAND POINT,2021
THE WESTSIDE- OFF BROADWAY,2021
SOREN APARTMENTS,2021
SPRUCE WEST SEATTLE,2021
GREENWOOD PLACE,2021
ASTRO APARTMENTS,2021
BRIDGES@11TH,2021
CORNISH SCHL STUDENT HSNG,2021
HAMLIN ROBINSON SCHOOL,2021
STREAM FIFTEEN,2021
Smith & Burns,2021
ROOSTER APTS,2021
AEGIS LIVING AT GALER,2021
NEW APARTMENT BUILDING,2021
VIBE,2021
ATRIUM APARTMENTS,2021
NOLAN,2021
TERRY & MAPLE HALL UW,2021
RETAIL & RESIDENTIAL BUILDING,2021
ALLEN INSTITUTE FOR BRAIN SCIENCE (AIBS),2021
Broadstone Sky,2021
MADISON CENTER,2021
QUEEN ANNE FLATS,2021
1806 23rd Ave Microhousing,2021
HELIOS APTS,2021
UW - BURKE MEMORIAL-WASHINGTON STATE MUSEUM,2021
744 N 34TH ST,2021
RESIDENCE INN SEATTLE U,2021
AURA WEST SEATTLE,2021
HYATT HOUSE,2021
THE COURTYARD,2021
BALLARD PUBLIC LOFTS plus MARKET,2021
SYLVIA ODOM'S PLACE,2021
FIRENZE APODMENT,2021
EASTLAKE FLATS,2021
SPRINGLINE APARTMENTS,2021
AVA CAPITOL HILL,2021
JANUS APTS/RETAIL SPACES,2021
AMAZON DOPPLER BUILDING,2021
CRAFT APARTMENTS,2021
8TH & REPUBLICAN,2021
THE CENTRAL APARTMENTS,2021
TABLEAU (NORTH EDGE),2021
MERRILL GARDENS AT BALLARD,2021
SAVANNA APARTMENTS,2021
NEIGHBORCARE HEALTH,2021
DENNY 18 APARTMENTS,2021
80 MAIN APARTMENTS,2021
JUNCTION FLATS,2021
VIK CONDOS,2021
ELEANOR APARTMENTS,2021
VERVE FLATS,2021
CITYLINE APARTMENTS,2021
STENCIL APARTMENTS,2021
QUEEN ANNE AT RODGERS PARK,2021
PLAZA ROBERTO MAESTAS,2021
ABBEY LINCOLN COURT,2021
PREXY APARTMENTS,2021
LUMA CONDOMINIUM,2021
BOWMAN STONEWAY,2021
WEYERHAEUSER HQ,2021
ISOLA SW ALASKA,2021
THIRD AND BATTERY BUILDING,2021
COMMONS AT BALLARD,2021
1701 DEXTER,2021
UPTOWN 11,2021
MIDTOWN 21 (AMAZON),2021
U-VILLAGE RH GALLERY,2021
BALLARD SPACE,2021
TOTAL WINE AND MORE,2021
Northgate Community Center,2021
Conservatory Campus,2021
Garfield Community Center,2021
3RD AND HARRISON,2021
CYRENE,2021
TILT 49 (OFFICE PORTION),2021
TROY BLOCK (AMAZON),2021
BROADSTONE CLARENDON,2021
ORIGIN APARTMENTS,2021
CASCADE I & II COMBINED,2021
THOMPSON SEATTLE HOTEL + SEQUEL APTS,2021
EAST HOWE STEPS,2021
THE WILCOX,2021
MODERA CAPITOL HILL APARTMENTS,2021
MERCY OTHELLO PLAZA,2021
PUBLIC STORAGE (STORE 29233),2021
MARK ON 8TH,2021
ICON APARTMENTS,2021
"MAGNUSON BLDG 2, CONSERVATION CORPS",2021
THE WHITTAKER (CAMPUS-Parent Property),2021
EXCELSIOR APARTMENTS,2021
THE MARQ WEST SEATTLE,2021
MODERA SLU,2021
INSIGNIA CONDOS,2021
SOUTH SEATTLE COLLEGE - CASCADE HALL,2021
RESIDENCES AT THE SANCTUARY,2021
SEATTLE BUDDHIST CHURCH,2021
DECIBEL APARTMENTS,2021
REVERB APARTMENTS,2021
URBAN UNION (AMELIA- AMAZON BLDG),2021
MAD FLATS,2021
VIVE BALLARD,2021
TOWER 12,2021
THORNTON CREEK ELEMENTARY SCHOOL (SPS-DISTRICT),2021
DAY 1 TOWER AND SPHERES (Amazon),2021
The Hub - U District Seattle,2021
The Juno Building,2021
THE EDDY,2021
COVE APARTMENTS,2021
SHELTON EASTLAKE,2021
KINECTS TOWER,2021
SAVOY LAKE CITY,2021
2701 EASTLAKE,2021
AUGUSTA APARTMENTS,2021
CITY LINE II APARTMENTS,2021
550 BROADWAY APARTMENTS (ZIG),2021
HAMPTON INN & SUITES - NORTHGATE,2021
BLUESTONE APTS,2021
BERYL APARTMENTS,2021
THE CHARTER HOTEL,2021
HENRY APARTMENTS,2021
GENESEE HILL ELEMENTARY SCHOOL (SPS-DISTRICT),2021
ROOSEVELT & 50TH APARTMENTS,2021
MARKET FRONT APARTMENTS,2021
HAMILTON APARTMENTS,2021
AMLI WALLINGFORD APARTMENT - SOUTH,2021
MINNIE FLATS,2021
HELENE APARTMENTS- GREENLAKE,2021
WESTLAKE STEPS & MARINA SLU,2021
ONE LAKEFRONT AT 1287,2021
VIVID,2021
FOX & FINCH APARTMENTS,2021
MEDORA ROOSEVELT,2021
NOVO SEATTLE,2021
KEELSON BALLARD,2021
MARRIOTT RESIDENCE INN CONVENTION CENTER,2021
SESSION APARTMENTS,2021
HOA MAI GARDENS,2021
TWENTY 20 MAD APARTMENTS,2021
A. W. LARSON BUILDING,2021
HARLOW HEIGHTS,2021
101 BROADWAY APARTMENTS,2021
VEGA APARTMENTS,2021
LAVENDER APARTMENTS,2021
PARLA APT (CONAM CROWN HILL APARTMENT),2021
ORI APARTMENTS,2021
GENSCO,2021
19 WEST HARRISON CORA APTS,2021
PARSONAGE APARTMENTS,2021
R & D INTERBAY BUILDING,2021
PLYMOUTH ON FIRST HILL,2021
450 ALASKAN,2021
STREAM 403,2021
EXPEDIA - Campus,2021
AMLI Arc Apartments (MULTIFAMILY PORTION),2021
ARBOR BLOCKS EAST - FACEBOOK,2021
ARBOR BLOCKS WEST - FACEBOOK,2021
UNION STATION - SOUND TRANSIT,2021
GREENWOOD APARTMENT,2021
SENTRAL SLU,2021
WSECU PLAZA- SEATTLE,2021
NORDIC HERITAGE MUSEUM,2021
2nd and John,2021
KOMO PLAZA EAST & WEST BUILDINGS,2021
O2 Apartments,2021
MCKENZIE,2021
ATHLON MIXED USE,2021
JEFFERSON STATION APARTMENT,2021
Legacy Capitol Hill,2021
BROADCAST APARTMENTS,2021
PARKVIEW & WATERSIDE CAMPUS,2021
PIKE FLATS,2021
Estelle Apartments,2021
LINDEN FLAT APARTMENTS,2021
Seattle Opera,2021
500 FAIRVIEW RESEARCH CENTER II,2021
EAST UNION APARTMENTS,2021
MIO APTS,2021
UW- MAGNUSON HEALTH SCIENCES CENTER BB,2021
UW- MAGNUSON HEALTH SCIENCES CENTER H,2021
ASSEMBLY118 APTS,2021
PORT OF SEATTLE- TERMINAL 115 (CAMPUS),2021
PORT OF SEATTLE- TERMINAL 91 (CAMPUS),2021
Rainier Storage LLC (Phase I),2021
Rainier Worklofts & Storage LLC. (Phase II),2021
PORT OF SEATTLE - TERMINAL 5 CAMPUS,2021
PORT OF SEATTLE - TERMINAL 86,2021
EMBASSY SUITES- DOWNTOWN SEATTLE,2021
Sitka Apartments,2021
Batik Apartments,2021
Cypress Apartments,2021
1111 EAST OLIVE,2021
ZELLA APARTMENTS,2021
THE DANFORTH,2021
VITALITY ON HOWELL,2021
LIV ROOSEVELT APTS,2021
QUAIL PARK OF WEST SEATTLE  (MEMORY CARE FACILITY),2021
MT BAKER VILLAGE,2021
BRIGHT HORIZONS AT INTERBAY,2021
PHINNEY FLATS,2021
HOMEGOODS,2021
RAINIER VALLEY LEADERSHIP ACADEMY,2021
1210 REPUBLICAN EFFICIENCIES,2021
REDWOOD,2021
GROVE BALLARD,2021
METRO LINE FLATS,2021
BURKE AND UNION APARTMENT,2021
LIV FAUNTLEROY,2021
SHEA APTS BUILDING 2,2021
THE PERRY- FIRST HILL TOWER,2021
HANA APTS,2021
ELAN UPTOWN FLATS - WEST,2021
WALLINGFORD MIXED USE BLDG (BEDROOMS & MORE),2021
AJ APARTMENTS,2021
SORENTO FLATS,2021
LILLEHAMMER,2021
SEDONA 215,2021
TONY LEE APTS (LIHI FIRE STATION 39 PROJECT),2021
750 ON THE HILL CONDOMINIUM,2021
VISTA,2021
CRANE AT INTERBAY,2021
COMPASS BROADVIEW APTS,2021
BROOKLYN 65 (SEDU APTS),2021
DESC - CLEMENT HOUSE,2021
U20 APARTMENTS,2021
LUNA APTS,2021
VALLEY APTS,2021
RISE ON 67TH APARTMENTS,2021
SONATA AT COLUMBIA STATION,2021
LANE APARTMENTS - EAST,2021
TOD APARTMENTS,2021
TRACK 66 APARTMENTS,2021
EDISON CONDOMINIUMS,2021
LUXE 36 AT BRYANT HEIGHTS,2021
2400 BOSTON,2021
MUIR APTS,2021
MAPLE LEAF FLATS,2021
DXU APARTMENTS,2021
VERTEX APARTMENTS,2021
MICHAELS RETAIL STORE,2021
SEATTLE UNIVERSITY STUDENT HOUSING- VI HILBERT HALL,2021
LANE APARTMENTS- WEST BUILDING,2021
REPUBLIC OF KOREA CONSULATE,2021
JET ON BOYLSTON FLATS,2021
ANCHOR FLATS APTS,2021
GEORGETOWN CROSSROADS-PROLOGIS,2021
WATERTON APTS,2021
WEST EDGE TOWER,2021
F5 Tower,2021
CONNECTION on BROADWAY (SITE A),2021
CASCADIA ELEMENTRY SCHOOL (SPS-DISTRICT),2021
THE HENDON,2021
THE ELARA,2021
HYATT REGENCY SEATTLE,2021
624 YALE APARTMENTS,2021
ROBERT EAGLE STAFF MIDDLE SCHOOL (SPS-DISTRICT),2021
VALDOK I,2021
AMAZON- UNICORN,2021
188 East Blaine,2021
CREW APARTMENTS,2021
BROADSTONE LEXINGTON APTS,2021
UPTON FLATS AT HIGH POINT,2021
INTERBAY SELF STORAGE,2021
KIARA,2021
EVEN HOTELS & STAYBRIDGE SUITES,2021
Aegis Living in Ravenna,2021
AEGIS WEST SEATTLE,2021
THAI BINH,2021
15TH & MARKET BUILDING (Includes Target Store),2021
University of Washington- Waterfront Activities Center,2021
BROADWAY ESTATES LLC,2021
NORTHGATE 3 LLC,2021
MOUNT BAKER STATION - NORTH BLDG,2021
MOUNT BAKER STATION - SOUTH BLDG,2021
Block 25W - Google,2021
Block 25E - Google,2021
Block 31 - Google,2021
MODERA FIRST HILL,2021
SEATTLE ACADEMY CAMPUS,2021
HUXLEY APTS,2021
AVALON BELLTOWN TOWERS,2021
AMAZON REINVENT TOWERS (EAST + WEST),2021
YESLER TERRACE - RED CEDAR,2021
Broadstone Lexington South,2021
MURANO SENIOR LIVING,2021
JUNE ON SOUTH LAKE,2021
WALLINGFORD 45 CONDOMINIUM,2021
AVANT,2021
ADELL APTS,2021
LUCILLE APARTMENTS,2021
ASCENT SLU AND MARLOWE,2021
MOXY HOTEL,2021
WATERSHED OFFICE BUILDING,2021
HOLGATE 12,2021
LUNA APTS & ADMIRAL PCC,2021
OLD SPAGHETTI FACTORY BUILDING,2021
Sundodger Apartments,2021
MYSA APARTMENTS,2021
CUBESMART SELF STORAGE,2021
Orion,2021
Tellus on Dexter,2021
LOUISA BUILDING,2021
CUBIX NORTH PARK APARTMENTS,2021
Arbora Court,2021
BALLARD BLOCK II- WEST MARINE,2021
Bell Jackson Street,2021
SIMPLY SELF STORAGE,2021
VIDA Apartments,2021
LIBERTY BANK BUILDING,2021
KING COUNTY-FMD YOUTH SVCS (Children and Family Justice Center),2021
PUBLIC STORAGE,2021
ALEXAN 100,2021
Seattle Pacific University: Student Union Building,2021
VIEWS AT MADISON VISTA BLDGS I & II,2021
ALMQUIST PLACE,2021
VALDOK II,2021
MAGNOLIA ELEMENTARY (SPS-DISTRICT),2021
4523 8TH AVE NE APARTMENT,2021
HARBOR AVENUE CAMPUS,2021
PORTAL APARTMENTS,2021
HEARTHSTONE (COVE EAST) RETIREMENT COMMUNITY,2021
AMAZON NITRO,2021
THE EMERALD,2021
BALLARD BLOCK II- 1401 NW 46TH ST,2021
RAINIER COURT IV WEST,2021
THE M (HIGHRISE STUDENT APTS),2021
HOBSON PLACE,2021
U PLACE APARTMENTS,2021
GARDNER HOUSE,2021
SOLIS APARTMENTS,2021
JUNCTION LANDING,2021
ROBINS NEST,2021
VITALITY ON 17TH,2021
THE POINT APARTMENTS,2021
SUMMIT FLATS,2021
ALLOY APARTMENTS,2021
SUMMIT PUBLIC SCHOOL (SIERRA),2021
KING COUNTY- SALMONBERRY LOFTS,2021
IRON FLATS - NORTH & WEST BUILDINGS,2021
UNIVERSITY HEIGHTS (TARGET),2021
KING COUNTY- QUEEN ANNE HOUSING,2021
BOREN LOFT LABS,2021
NORTHCUT LANDING (WEST),2021
NORTHCUT LANDING (EAST),2021
IVY APARTMENTS,2021
16TH & CHERRY LLC,2021
BOYLSTON APARTMENTS (LIHI),2021
CLAY APARTMENTS (LIHI),2021
WEBSTER SCHOOL - NEW & REMODELED (SPS-DISTRICT),2021
Jackson St. Apartments,2021
MAYFLOWER PARK HOTEL,2022
PARAMOUNT HOTEL,2022
WESTIN HOTEL (Parent Building),2022
HOTEL MAX,2022
WARWICK SEATTLE HOTEL,2022
WEST PRECINCT (SEATTLE POLICE),2022
CAMLIN WORLDMARK HOTEL,2022
PARAMOUNT THEATRE,2022
COURTYARD BY MARRIOTT - PIONEER SQ,2022
LYON BUILDING,2022
HOTEL MONACO,2022
W SEATTLE HOTEL,2022
EXECUTIVE HOTEL PACIFIC,2022
CROWNE PLAZA,2022
HOTEL VINTAGE PARK,2022
CENTRAL - SEATTLE PUBLIC LIBRARY,2022
DOWNTOWN SEATTLE YMCA,2022
RENAISSANCE MADISON HOTEL,2022
RAINIER CLUB (HISTORICAL LANDMARK),2022
KING COUNTY COURTHOUSE,2022
KING COUNTY CORRECTIONAL FACILITY,2022
GRAHAM HILL ELEMENTARY SCHOOL (SPS-DISTRICT),2022
WATERTOWN HOTEL,2022
CORNISH (Main Campus Center),2022
HOMEWOOD SUITES -SEATTLE - Hilton,2022
SPRINGHILL SUITES SEATTLE DOWNTOWN,2022
MEANY MIDDLE SCHOOL (SPS-DISTRICT),2022
HOTEL FIVE,2022
JANE ADDAMS MIDDLE (SPS-DISTRICT),2022
JOHN HAY ELEMENTARY SCHOOL (SPS-DISTRICT),2022
GOOD SHEPHERD CENTER,2022
SILVER CLOUD INN UNIVERSITY,2022
BOEING PLANT 2 ISAL  (BLDG 2-122)-North Boeing Field Campus,2022
LAWTON ELEMENTARY SCHOOL (SPS-DISTRICT),2022
ECKSTEIN MIDDLE (SPS-DISTRICT),2022
SALMON BAY CENTER 5305 & 5309,2022
EL CENTRO DE LA RAZA,2022
BLANCHET HIGH SCHOOL,2022
VINE ST MINI STORAGE,2022
HILTON SEATTLE,2022
5TH & PINE,2022
CENTURY SQUARE RETAIL,2022
GIBRALTAR TOWER,2022
MANN BUILDING/WILD GINGER/TRIPLE DOOR,2022
PALIHOTEL,2022
HOTEL THEODORE (ROOSEVELT),2022
SHERATON GRAND SEATTLE - (Parent Building),2022
INN AT THE MARKET,2022
MOORE HOTEL & THEATRE,2022
HOLIDAY INN - SEATTLE,2022
FAIRFIELD INN,2022
HOMEWOOD SUITES HOTEL - SEATTLE,2022
SEATTLE HEBREW ACADEMY,2022
FOUR POINTS SHERATON SEATTLE CENTER,2022
WA DEPT OF SOCIAL & HEALTH SERVICES (DSHS),2022
PROVIDENCE MT ST VINCENT,2022
FOSS HOME AND VILLAGE,2022
SCCA - ALLIANCE HOUSE,2022
ARBOR HEIGHTS ELEMENTARY SCHOOL (SPS-DISTRICT),2022
POLYCLINIC MEDICAL OFFICE (NORTH & SOUTH),2022
SORRENTO HOTEL,2022
BLOODWORKS NW CENTRAL SEATTLE,2022
CITY PLACE III (Obidos/Rufus),2022
MARRIOTT RESIDENCE INN,2022
CLIMATE PLEDGE ARENA,2022
BAGLEY WRIGHT THEATER - SEATTLE CENTER,2022
ARMORY - SEATTLE CENTER,2022
CITY PLACE IV (Ruby/Dawson),2022
EXHIBITION HALL - SEATTLE CENTER,2022
MCCAW HALL - SEATTLE CENTER,2022
KCTS 9,2022
BILL & MELINDA GATES FOUNDATION,2022
SCRIPPS BUILDING - 221 FIRST AVENUE WEST,2022
THE MEDITERRANEAN INN,2022
UNIVERSITY INN,2022
PATHFINDER/COOPER SCHOOL (SPS-DISTRICT),2022
ST JOSEPH K-8 SCHOOL,2022
HOLY NAMES ACADEMY,2022
THE 2100 BUILDING,2022
MUIR ELEMENTARY SCHOOL(SPS-DISTRICT),2022
MERCER MIDDLE (SPS-DISTRICT),2022
ORCA AT WHITWORTH ELEMENTARY SCHOOL (SPS-DISTRICT),2022
MCCLURE MIDDLE (SPS-DISTRICT),2022
CENTURYLINK: LAKEVIEW MAIN,2022
ROOSEVELT SQUARE,2022
KING COUNTY- MARY PILGRIM HOUSING,2022
BROADVIEW THOMSON K-8 (SPS-DISTRICT),2022
INGRAHAM HIGH (SPS-DISTRICT),2022
KING COUNTY- NORTHGATE HOUSING,2022
B F DAY ELEMENTARY (SPS-DISTRICT),2022
HUGHES ELEMENTARY SCHOOL (SPS-DISTRICT),2022
SEATTLE PACIFIC UNIVERSITY - Royal Brougham Pavilion,2022
ALEXIS HOTEL,2022
BENAROYA HALL,2022
SWEDISH MEDICAL CENTER BALLARD - CAMPUS,2022
WEST WOODLAND PARK ELEMENTARY (SPS-DISTRICT),2022
FIRE STATION 10/FAC/EOC,2022
WING LUKE MUSEUM/KONG YICK BLDG.,2022
HAMPTON INN & SUITES,2022
FRANKLIN HIGH SCHOOL (SPS-DISTRICT),2022
SEATTLE CENTRAL COMMUNITY COLLEGE MASTER CAMPUS ID (Benchmarking),2022
SOUTH SEATTLE COLLEGE - CAMPUS MASTER ID,2022
SEATTLE CHILDREN'S HOSPITAL (ADMIN BLDG),2022
CSC Vehicle Maintenance (E),2022
GARFIELD HIGH (SPS-DISTRICT),2022
EMERSON ELEMENTARY SCHOOL (SPS-DISTRICT),2022
MADRONA SCHOOL (SPS-DISTRICT),2022
VAN ASSELT ELEMENTARY @ AAA  (SPS-DISTRICT),2022
UNION GOSPEL MISSION ASSN - ADMIN BUILDING,2022
UNION GOSPEL MISSION ASSN / HOPE PLACE,2022
SEATTLE PACIFIC UNIVERSITY - Otto Miller Hall,2022
"EMERSON HALL, SEATTLE PACIFIC UNIVERSITY",2022
NATHAN HALE HIGH (SPS-DISTRICT),2022
GREENWOOD ELEMENTARY (SPS-DISTRICT),2022
WEBSTER ST BUILDING (CEDAR GROVE),2022
NORTHGATE MALL SHOPPING CENTER RETAIL STORES  - ACTIVE/PRIMARY ID,2022
SEATTLE CHILDREN'S HOSPITAL  (MAIN CAMPUS),2022
Verity Credit Union,2022
BALLARD HIGH (SPS-DISTRICT),2022
SEATTLE UNIVERSITY - Madison Building (MADI),2022
NORTH SEATTLE COLLEGE - CAMPUS,2022
AKI KUROSE MIDDLE (SPS-DISTRICT),2022
BOREN STEM K-8 (SPS-DISTRICT),2022
RAINIER BEACH HIGH SCHOOL (SPS-DISTRICT),2022
WHITMAN MIDDLE (SPS-DISTRICT),2022
Terreno 1st Ave South,2022
WESTWOOD VILLAGE - BLDG A,2022
WESTWOOD VILLAGE - BLDG B,2022
DENNY/ SEALTH CAMPUS (SPS-DISTRICT),2022
ROXHILL ELEMENTARY SCHOOL(SPS-DISTRICT),2022
WASHINGTON MIDDLE (SPS-DISTRICT),2022
MARTIN LUTHER KING JR (BRIGHTON) ELEMENTARY SCHOOL (SPS-DISTRICT),2022
U-HAUL RENTALS & MINI-STORAGE,2022
HAMILTON MIDDLE (SPS-DISTRICT),2022
SILVER CLOUD INN LAKE UNION,2022
ARMORY BUILDING (MOHAI),2022
COURTYARD BY MARRIOTT - SEATTLE,2022
WHITTIER ELEMENTARY (SPS-DISTRICT),2022
SEATTLE CITY LIGHT NORTH SERVICE CENTER (NSC),2022
GATEWOOD ELEMENTARY SCHOOL (SPS-DISTRICT),2022
HOTEL NEXUS - NORTHGATE,2022
OLYMPIC VIEW (SPS-DISTRICT),2022
VAN ASSELT (OLD) SCHOOL (SPS-DISTRICT),2022
CENTURYLINK FIELD-STADIUM,2022
CITY LIGHT - SOUTH SERVICE CENTER BLDG A,2022
CITY LIGHT - SOUTH SERVICE CENTER BLDG B,2022
T-MOBILE PARK (SAFECO FIELD),2022
SILVER CLOUD INN SEATTLE,2022
PORT OF SEATTLE- TERMINAL 30 (CAMPUS),2022
Harbor Island Studios - KING COUNTY,2022
LINCOLN HIGH (SPS-DISTRICT),2022
BOEING SOUTH PARK CAMPUS REPORT,2022
THORNTON CINEMA BUILDING & PARKING GARAGE,2022
TRIBECA CONDOS & STORE,2022
2024 THIRD AVE/YWCA,2022
WEST SEATTLE FOOD BANK,2022
PINE ST. CONDO-ELLIOTT GRAND HYATT SEATTLE,2022
SWEDISH MEDICAL CENTER CHERRY HILL - CAMPUS,2022
HIGHLAND PARK SCHOOL (SPS-DISTRICT),2022
PUBLIC STORAGE (STORE 27020),2022
HARBORVIEW MEDICAL CENTER - Campus,2022
ID VILLAGE SQUARE 1,2022
WEST SEATTLE HIGH SCHOOL (SPS-DISTRICT),2022
THE WINTONIA,2022
UNIVERSITY HEIGHTS CENTER,2022
HOTEL DECA,2022
LAKE CITY CENTER,2022
UNIVERSITY CONGREGATIONAL CHURCH,2022
UNIVERSITY PRESBYTERIAN CHURCH,2022
ROOSEVELT HIGH (SPS-DISTRICT),2022
BRYANT ELEMENTARY (SPS-DISTRICT),2022
FRANTZ H COE ELEMENTARY SCHOOL (SPS-DISTRICT),2022
MADISON MIDDLE (SPS-DISTRICT),2022
THURGOOD MARSHALL (SPS-DISTRICT),2022
"MARSHALL, JOHN (SPS-DISTRICT)",2022
ACT THEATER,2022
YWCA Women's Residence,2022
CENTURYLINK: 3RD AVE 3-D,2022
Youngstown Cultural Arts Center/Cooper School Artist Lofts,2022
LAKE CITY COURT,2022
OTHELLO BUILDING,2022
CLEVELAND HIGH SCHOOL (SPS-DISTRICT),2022
WA ARMY NATIONAL GUARD,2022
ELLIOTT PARK BUILDING,2022
EDGEWATER INN,2022
PORT OF SEATTLE  BELL HARBOR COMPLEX  & CONFERENCE - CAMPUS,2022
SEATTLE WATERFRONT MARRIOTT,2022
SEATTLE AQUARIUM,2022
PIER 54,2022
DAILY JOURNAL BUILDING,2022
BMW SEATTLE - SERVICE CENTER,2022
KIRO-TV,2022
GRANGE OFFICE PLAZA,2022
FOURTH & BATTERY BUILDING,2022
WESTLAKE MALL RETAIL PORTION,2022
WESTLAKE TOWER,2022
NORDSTROM DOWNTOWN,2022
CENTURYLINK: SEATTLE BELL PLAZA,2022
1700 SEVENTH BUILDING,2022
LLOYD BUILDING,2022
TOWER BLDG,2022
TIMES SQUARE BUILDING (THE VANCE CORPORATION),2022
PLAZA 600 BUILDING,2022
WEST 8TH,2022
DENNY BUILDING,2022
1918 EIGHTH AVE,2022
1800 9TH AVENUE BUILDING,2022
SEATTLE CHILDREN'S HOSPITAL  (JACK R MCDONALD BUILDING),2022
BRODERICK BUILDING,2022
PIONEER BUILDING,2022
DEXTER HORTON BUILDING,2022
EXCHANGE BUILDING,2022
NORTON BUILDING,2022
999 THIRD AVE,2022
1000 2ND AVENUE BUILDING,2022
1101 SECOND AVE OFFICE BUILDING,2022
2ND & SENECA BLDS,2022
SECOND AND SPRING BUILDING,2022
1111 3RD AVE BUILDING,2022
ABRAHAM LINCOLN BUILDING,2022
SAFECO PLAZA / 1001 FOURTH AVENUE,2022
FOURTH & MADISON ( IDX TOWER),2022
901 FIFTH AVENUE,2022
CENTRAL BUILDING,2022
SEATTLE MUNICIPAL TOWER,2022
SEATTLE JUSTICE CENTER,2022
CITY HALL,2022
CHINOOK BLDG - KING COUNTY,2022
YESLER BUILDING - KING COUNTY,2022
UNIVERSITY BOOK STORE,2022
UW TOWER BLDG COMPLEX,2022
UW TOWER DATA CENTER,2022
UNIVERSITY DISTRICT BUILDING,2022
4311 ROOSEVELT,2022
4300 ROOSEVELT,2022
SEATTLE VAULT SELF STORAGE,2022
METROPOLITAN PARK I  (WEST) OFFICE BLDG,2022
METROPOLITAN PARK NORTH BUILDING,2022
METROPOLITAN PARK EAST,2022
FOURTH & BLANCHARD BUILDING,2022
3005 1ST AVE BUILDING,2022
THIRD AND BROAD BLDG,2022
5TH & BELL BUILDING,2022
